,Unnamed: 0,Compound,Tc
620,2479,O3W1,0
621,2480,Y1Sr2Cu2.75Ge0.25O1,0
622,2489,La1.9Sr0.5Ca0.6Cu0.6O6.055,0
623,2492,Sm1Fe0.99Ni0.01As1O1,0
624,2494,Y0.3Tb0.7Ni2B2C1,0
625,2501,U1Ru4B4,0
626,2503,Ce1Rh2B2C1,0
627,2504,Bi2Sr1.6Gd0.4Cu1O6.328,0
628,2506,Pt1Sn2,0
629,2507,La0.5Y0.5Fe1As1O1,0
630,2510,Mo1Sr2Ho1.5Ce1Cu2O10,0
631,2516,Mn3Si1,0
632,2522,Ca1Er1Cu1Cl1O3,0
633,2526,Ca1Fe1As1F0.29H0.71,0
634,2528,La1.2Ba1.8Cu3O7.98,0
635,2530,Y0.2Tb0.8Ni2B2C1,0
636,2532,C1La3Tl1,0
637,2540,Tb1Rh3B2,0
638,2549,Pr0.55Ce0.45Pt4Ge12,0
639,2550,Li2Mo6Se6,0
640,2555,Tm2Rh3Si5,0
641,2558,Nd0.3Pr0.7Ba2Cu3O7,0
642,2559,Y0.4Pr0.6Ba1.8Sr0.2Cu3O7,0
643,2565,Co1Sr2Y1.3Ce0.7Cu2O91,0
644,2566,Nd0.75Pr0.25Ba2Cu3O6.75,0
645,2572,La2Sr0Cu0.8Zn0.2O4,0
646,2573,Ba0.56La0.44Fe2As2,0
647,2575,Tb1Ba1Cu1B1O5,0
648,2580,Th0.1Y0.9,0
649,2582,Pb3Sr2Cu3Cl0.25Br0.75O8,0
650,2588,La1.955Sr0.045Cu1O4,0
651,2592,C1.35Re0.3Y0.7,0
652,2593,Ru1Y3,0
653,2595,Si1Ta1.86,0
654,2599,Re1Zr2,0
655,2600,Tl1Sr1.9Ca0.1Yb1Cu2O7,0
656,2602,Hg3Pt1,0
657,2609,Pb0.5Cd0.5Sr2Tb0.65Ca0.15Cu2O7,0
658,2615,La1.885Sr0.115Cu0.98Zn0.02O4,0
659,2618,Nb0.7Ru0.3,0
660,2625,Lu1Ru3B2,0
661,2628,Mn0.63Mo0.37,0
662,2631,Bi2Sr2Ca1Cu2O8.217,0
663,2632,Y12Ba2Cu3O6.81,0
664,2633,Na0.72Co1O2,0
665,2634,La1Fe1As1H0.49O0.51,0
666,2636,Yb0.2Pr0.8Ba1.7Sr0.3Cu3O6.92,0
667,2640,Ru1Sr2Gd0.9Ce0.1Cu2O8,0
668,2649,La1.84Sr0.16Cu0.995Zn0.005O4,0
669,2651,Ba2Bi1Sb2,0
670,2654,Y1Ba2Cu2.826Zn0.174O6.89,0
671,2655,Rh0.32Sc0.68,0
672,2660,Co0.98Fe0.02U1,0
673,2661,Y0.42Pr0.58Ba2Cu3O6.94,0
674,2667,Pr1.95Ce0.05Cu1O4,0
675,2668,Ir0.32Sc0.68,0
676,2669,Bi7.5Pb92.5,0
677,2671,C1In1Zr2,0
678,2679,Ba1Nb2S5,0
679,2683,C1Cr4,0
680,2686,Ca1Fe0.9Cr0.1As1F1,0
681,2688,Er4Ru6Sn19,0
682,2690,Cr1Ga4,0
683,2698,Tl1Ba2Gd1Cu2O7,0
684,2704,Sr0.87Nd0.13Cu1O1.95,0
685,2707,Er1Ni1.8Fe0.2B2C1,0
686,2709,Nd0.65Pr0.35Ba2Cu3O6.87,0
687,2710,Ca10Pt3.04Fe9.96As18,0
688,2712,Ba0.9K0.1Bi1O3,0
689,2716,As1Ru2,0
690,2717,La2Se3,0
691,2724,Sr2Dy1Cu2F1O5,0
692,2725,La1.63Sr0.37Cu0.89Ti0.11O4,0
693,2728,La1.86Sr0.14Cu0.994Zn0.006O4,0
694,2732,Pd2Sr1,0
695,2739,Nd2Ba2Cu2Ti2O11,0
696,2742,Ba1Ti2As0.4Sb1.6O1,0
697,2751,Y1Ba2Cu2.28Co0.72O7.1,0
698,2752,La0.94Gd0.06Ru2,0
699,2754,La1.25Dy0.75Cu1F0.5O3.75,0
700,2761,Mo1Sr2Tm1.5Ce1Cu2O10,0
701,2765,Er1Ba2Cu2.61Zn0.36Fe0.03O6.85,0
702,2766,Y0.88Ca0.12Sr2Cu2.5Fe0.5O6.67,0
703,2777,Bi1.6Sr0.4Yb1Cu3O6.225,0
704,2782,H0.5V1,0
705,2784,La3Ru2B2N3,0
706,2785,Gd1.3Pr0.55Ce0.15Cu1O4,0
707,2786,Co0.97Rh0.03U1,0
708,2790,Y1.5Dy3.5Os4Ge10,0
709,2800,Y0.2Pr0.8Ba2Cu3O7,0
710,2802,Ag0.6Cd0.4,0
711,2806,Sr2Cu1C0.973B0.027O5,0
712,2808,Sc0.5Zr0.5,0
713,2813,C2Nd1,0
714,2817,B2Sc1,0
715,2818,Zr33.3V48Nb18.27,0
716,2823,Ga1Y1,0
717,2827,Ba1Ni2Ge1.4P0.6,0
718,2829,U2Pt0.3Rh0.7C2,0
719,2836,Na0.086Pb0.914,0
720,2840,Cu2Mg1,0
721,2842,N1H3Rb3C60,0
722,2845,Y0.6Pr0.4Ba1Sr1Cu3O6.95,0
723,2848,Ir1S2.6,0
724,2849,Eu1.15Ba1.85Cu3O6.937,0
725,2861,La1Al1.75Si0.25,0
726,2862,La1.79Sr0.21Cu0.99Ni0.01O4,0
727,2865,Bi0.396Cd0.594Sn0.01,0
728,2870,P1Ti1,0
729,2872,Y1Ba2Cu3O1,0
730,2873,Ti1N1Br1,0
731,2878,K1Ta0.79Nb0.21O3,0
732,2879,Zr33.3V51.2Nb15.4,0
733,2880,Nb1Ru1P1,0
734,2882,Er1Co4B4,0
735,2887,Pb2Sr2Cm0.5Ca0.5Cu3O8,0
736,2892,U1Pd2Al2.01Ga0.99,0
737,2896,Sb0.223V0.777,0
738,2907,La1.5Sr0.5Cu1O3.96,0
739,2912,La1.87Ba0.13Cu0.96Li0.04O4,0
740,2920,Au1Be5,0
741,2923,La1.5Y0.5Ba2Ca1Cu5O11.86,0
742,2924,Tl1Ba2Ca0.2Gd0.8Cu2O7,0
743,2929,La0.3Pr0.7Ca1Ba1Cu3O7,0
744,2931,Sm0.74Gd1.11Ce0.15Cu1O4,0
745,2932,K0.92Bi1.08O3,0
746,2936,Bi2Sr2Y0.7Ca0.3Cu2O1Y1,0
747,2937,Cu0.94Sn0.06,0
748,2946,Nd1Pt2Si2,0
749,2948,Eu1Ba1Sr0.6Ca0.4Cu3O6.95,0
750,2949,Gd1.8Pr0.05Ce0.15Cu1O4,0
751,2951,Gd1Ir3B2,0
752,2953,La2Mg1,0
753,2958,Nb0.76Ti0.24,0
754,2969,Yb3Co4Ge13,0
755,2976,La1.83Sr0.17Cu0.94Ni0.06O4,0
756,2982,Ba1Li0.05Ti2As2O1,0
757,2987,La1.8Pr0.2Cu1O4.11,0
758,2988,Cr0.86Re0.14,0
759,2995,Ca2Ru2O7,0
760,2997,La1.86Sr0.14Cu0.99Zn0.01O4,0
761,3008,Y2La1.2Ba2.8Cu6O14.27,0
762,3009,Er2Rh3Sn5,0
763,3011,Re0.4Ta0.6,0
764,3013,Cr2Zr1,0
765,3018,In3Yb1,0
766,3021,Sn2.1Mo15Se19,0
767,3022,Al2Y3,0
768,3024,Lu0.25Dy0.75Ni2B2C1,0
769,3027,Mo6Te6Cl2,0
770,3030,Dy1Ru3B2,0
771,3033,Al2Ca1,0
772,3035,Yb2Cu2O5,0
773,3041,Er1Ba2Cu3O6.95,0
774,3046,Pt8Ti1,0
775,3053,Sr1Os2P2,0
776,3056,Fe0.72Co0.18Al0.1,0
777,3059,Ge0.5Rh0.5,0
778,3060,As2Hf1,0
779,3067,Eu1.5725Gd0.2775Ce0.15Cu1O4,0
780,3077,Ho1Rh3B2,0
781,3078,V0.09Cr0.81Al0.1,0
782,3083,Ca0.78Sr0.22Sm1Cu1Cl1O3,0
783,3084,La1.8Sr0.2Cu0.975Ni0.025O4,0
784,3085,Tb1Fe2Ge2,0
785,3088,La1.2Ba1.8Cu3O7.6,0
786,3091,Cr0.03N1Nb0.97,0
787,3092,Sr11Ca6Cu24O41,0
788,3096,Ba1Al1Si1,0
789,3104,Te2W1,0
790,3106,O3Ti2,0
791,3117,Nd0.25Pr0.75Ba2Cu3O6.91,0
792,3120,La1.7Y0.3Ba2Ca0.6Cu4.6O11.85,0
793,3125,Cu0.1Bi1.9Se3,0
794,3134,Bi2Sr2Ca0.3Gd0.7Cu2O8,0
795,3152,La2Ba2Cu4O11.69,0
796,3162,Pr1.295Y0.555Ce0.15Cu1O4,0
797,3164,La1Al1.45Si0.55,0
798,3167,Nb1B0.6O2,0
799,3168,Hf1V0.4Fe1.6,0
800,3171,La1Fe1As1H0.6O0.4,0
801,3172,Ce1Bi1S2F0.3O0.47,0
802,3176,Ru1Sr2Y1.5Ce0.5Cu2O10,0
803,3178,Pr1Ba1.5Sr0.5Cu3O6.982,0
804,3179,Li1V2O4,0
805,3180,Ce1Fe1As1F0.04O0.96,0
806,3182,Lu1Fe2Ge2,0
807,3183,Fe1P1,0
808,3187,Ce1Ir0.736Pt0.264In5,0
809,3190,Er4Ir6Sn19,0
810,3193,Sc1Dy4Ir4Si10,0
811,3195,La1.84Sr0.16Cu0.96Zn0.04O4,0
812,3196,Cu0.67Zn0.33,0
813,3201,Hg0.5Fe0.5Sr2Y1Cu2O6.77,0
814,3203,Mg1Y1,0
815,3206,La2Ni1O4.077,0
816,3209,Y1Ba2Cu2.95Fe0.05O6.52,0
817,3211,La0.1Pr0.9Ba1.5Sr0.5Cu3O6.98,0
818,3212,Nd2Ba2Ti1.9Cu2.1O11,0
819,3216,Tb1Os4P12,0
820,3223,Tb1Sr2Cu2.7Mo0.3O7.12,0
821,3225,Ce1Ni1As1H0.06O0.94,0
822,3229,La1.75Sr0.25Cu0.9Co0.1O4,0
823,3232,C60As2F12,0
824,3239,Ca0.956Pr0.044Fe2As2,0
825,3241,Zr1Ru0.6Fe0.4P1,0
826,3247,Bi2Sr2Ca0.2Pr0.8Cu2O8,0
827,3249,Fe0.45Co0.45Al0.1,0
828,3260,Si3V5,0
829,3268,Y1Rh1Si1,0
830,3269,Zr1V0.5Co1.5,0
831,3273,B2Ta0.84,0
832,3277,La1.7Sr0.3Cu0.85Fe0.15O4,0
833,3278,Sn3Y5,0
834,3280,Nb0.15Ir0.85Pt3,0
835,3282,Eu1Fe1.8As2P0.2,0
836,3286,C0.47Ta1,0
837,3287,La1.82Sr0.18Cu0.985Zn0.015O4,0
838,3288,Y2.667Ce1.333La1.333Ba1.333Sr1.333Cu6O1Y1,0
839,3290,Y0.25Tb0.75Ni2B2C1,0
840,3300,Nd2.16Ce0.225Ca1Cu2O6.69,0
841,3302,Mn2O3,0
842,3304,La1Rh1B1N1,0
843,3306,Ce1Ni2,0
844,3311,Y0.4Pr0.6Ni2B2C1,0
845,3313,Rb0.7Fe1.9Se2,0
846,3318,Ca1.875Na0.125Cu1Br2O2,0
847,3324,Au0.88In0.12,0
848,3328,Hf2Ru3Si4,0
849,3331,Co1Ge2,0
850,3335,Ce0.04La0.96,0
851,3343,Si5Zr6,0
852,3348,La2Cu1O4.2,0
853,3352,Nb1Te4,0
854,3356,Be49Rh1,0
855,3357,Er5Ir4Si10,0
856,3358,Y0.4Pr0.6Ba2Cu3O6.85,0
857,3360,Ca10Pt3.18Fe9.82As18,0
858,3364,C0.016Cs1,0
859,3367,Pr0.8Ca0.2Ba1La1Cu3O7.34,0
860,3372,La1.875Ba0.125Cu0.98Ni0.02O4,0
861,3376,C1Mo3Re2,0
862,3390,La1.8Sr0.2Cu0.985Ni0.015O4,0
863,3394,Ho1Re2,0
864,3396,Bi1.6Pb0.25V0.15Sr2Ca2Cu3O9.91,0
865,3397,La1.85Sr0.15Cu0.973Fe0.027O4,0
866,3399,Bi2Sr2Y1Cu2O8.51,0
867,3403,Ge2Pd1,0
868,3409,Si3Ti5,0
869,3410,La1.65Sr0.35Cu1O3.9,0
870,3420,La1.2Ba1.8Cu3O7.35,0
871,3421,La1.99Sr0.01Cu1O4,0
872,3424,Ca1Cu1Cl2O2,0
873,3431,Pr1.9Ba1.1Cu3O7.29,0
874,3433,Bi1.6Sr0.4Yb0.8Ca0.2Cu3O6.166,0
875,3436,Cd1O1,0
876,3437,Ir3V1,0
877,3444,La1.99Sr0.01Cu0.996Zn0.004O4,0
878,3446,Dy0.4Pr0.6Ba2Cu3O6.9,0
879,3452,Ho5Ir4Si10,0
880,3453,Bi1K3,0
881,3457,Sm0.5Pr0.5Ba2Cu3O7,0
882,3460,Pb5Bi12Se23,0
883,3462,Co1Si1,0
884,3466,Nb1S3,0
885,3481,Sm1.91Ce0.09Cu1O4,0
886,3482,Ca0.7Na0.3Fe2As2,0
887,3485,Tl1Ba2Ca0.2Y0.8Cu2O7,0
888,3487,Mo0.17Zr0.53,0
889,3489,V0.27Cr0.63Al0.1,0
890,3494,Sr4V2.7T1I0.3O9.51,0
891,3497,La1Bi1Te2F0.5O0.5,0
892,3498,Cu1Ir2Se4,0
893,3500,La0.9Th0.1Ni1O3,0
894,3509,La1Fe0.9Mn0.1As1O1,0
895,3510,Cr0.915Pt0.185,0
896,3517,Bi1Cs3,0
897,3518,P1Ru2,0
898,3519,Sm1Fe0.98Ni0.02As1O1,0
899,3520,Si0.4V0.6,0
900,3523,Ba1Ru2As2,0
901,3528,Bi0.02Pb0.98,0
902,3541,Bi0.198Mo0.132Cu2.67Sr2Y1O7.18,0
903,3545,C0.05Ge3V5,0
904,3552,La3In1C1,0
905,3556,Bi1.75Pb0.25Sr8Cu4C3O21,0
906,3562,Ni0.6Fe0.19P0.21,0
907,3568,Si2Ta3,0
908,3573,B1Ta1.25W0.75,0
909,3589,Fe1.05Te1,0
910,3590,U1Ni2B2C1,0
911,3591,Ca0.86Sr0.14Cu1F0.2O1.8,0
912,3597,Be21W5,0
913,3599,Ba1Ti2As1.2Sb0.8O1,0
914,3606,La1Ba1.5Ca0.5Cu3O7.08,0
915,3609,Al3Ti1,0
916,3610,C3Sc4,0
917,3615,Ge1Th1,0
918,3616,Li1.333Ti1.667O4,0
919,3623,Na1Al1Ge1,0
920,3624,K1Ta0.91Nb0.09O3,0
921,3626,La1Rh2,0
922,3628,Pr3Ru4Ge13,0
923,3634,Ni2Ti1In1,0
924,3642,B6Ce0.01Y0.99,0
925,3643,La2Pd3Si5,0
926,3644,Nb0.8Ti0.19Fe0.01,0
927,3647,Ir2Sb1,0
928,3651,Fe1Si1,0
929,3652,Ca1Fe0.96Co0.04As1H1,0
930,3653,Sm1.3Ba1.7Cu3O7.16,0
931,3666,C0.2Cr0.8,0
932,3668,C1.35Th0.9Y0.1,0
933,3680,Ho1Ni1B1C1,0
934,3681,Nb1O2,0
935,3692,Ba1Fe1.73Zn0.16Co0.11As2,0
936,3698,Gd2Cu1O4,0
937,3701,Lu0.15Dy0.85Ni2B2C1,0
938,3706,Pr1.3Ba1.7Cu3O7.05,0
939,3718,In1Th2,0
940,3719,Fe1Sr2Y1Cu2O7.32,0
941,3721,Yb0.4Pr0.6Ba1.7Sr0.3Cu3O6.87,0
942,3722,Ce3Ir2Ge2,0
943,3727,Au2In1Yb1,0
944,3728,Hf0.3Nb0.4Zr0.3,0
945,3730,Nd0.97Th0.03Ni1O3,0
946,3734,La2Cu1O4.33,0
947,3738,Y1Ba2Cu2.2Co0.8O7.3,0
948,3745,La1Fe0.973Zn0.027As1F0.08O0.9,0
949,3748,Nb1Ru1.2Pt1.8,0
950,3749,La1.94Ba0.06Cu0.99Zn0.01O4,0
951,3752,Pr2S3,0
952,3753,Al3Ta1,0
953,3762,U1Pd2Al0.3Ga2.7,0
954,3764,Ca1Fe0.98Co0.02As1H1,0
955,3765,Sn3U1,0
956,3771,Ho1.11Ce0.89Sr2Cu3O8.6,0
957,3775,La2Sr0Cu0.75Zn0.25O4,0
958,3776,Y0.85Ca0.15Ba2Cu2.5B0.5O7,0
959,3777,Sm1Ru4P12,0
960,3779,Sb2Ta1,0
961,3783,Mg0.4Zn0.3Al0.3B2,0
962,3784,Ir0.1Os0.2Rh0.7,0
963,3785,Ga2Zr3,0
964,3791,B2Cr1,0
965,3797,Lu3Rh1,0
966,3799,Nd2Sr3Cu3B2O12,0
967,3801,Be13Lu1,0
968,3805,Bi1Cs2,0
969,3806,Eu1Fe1.91Ni0.09As2,0
970,3811,Fe0.96Ni0.04Se0.82,0
971,3814,Mo5.25Ta0.75Te8,0
972,3819,Al4Cu91,0
973,3820,As1Zn1,0
974,3821,Ir1P1,0
975,3825,Cr0.9Rh0.1,0
976,3827,Bi2Sr2Ca0.2Gd0.8Cu2O8,0
977,3840,C3Ce0.2Th1.8,0
978,3845,Y2Rh3Sn5,0
979,3847,Gd1.1Sm0.75Ce0.15Cu1O4,0
980,3857,Y1Ba2Cu3F0.17O6,0
981,3859,La1Sb1S2F0.5O0.5,0
982,3865,Se4Y3,0
983,3873,Ce1Ni1C2,0
984,3878,Gd1Ba2Cu3O6.52,0
985,3882,La1.56Ba1.44Cu2.86O6.98,0
986,3887,La1.67Sr0.33Cu0.94Fe0.06O4,0
987,3891,Sm1Fe0.9Mn0.1As1F0.12O0.88,0
988,3900,Y0.2Pr0.8Ba1Sr1Cu3O6.95,0
989,3910,Gd1.83Ca0.17Cu1O3.98,0
990,3911,Nb0.4Zr0.3Hf0.3,0
991,3913,Mo1O2,0
992,3920,Ga2Ta3,0
993,3932,Y1Ba2Cu2.8Co0.2O6.9,0
994,3933,La1Fe0.5Co0.5As1O1,0
995,3938,Ce1Rh2,0
996,3939,Br2Cu1,0
997,3943,Pr1Ru2Zn20,0
998,3944,Y1Ba2Cu2.4Co0.6O7.08,0
999,3946,Co1Sb1,0
1000,3950,Pb2Sr2Y0.5Ca0.5Cu3O9.4,0
1001,3952,As2Nb1,0
1002,3956,Ca0.4La1.25Ba1.35Cu3O6.875,0
1003,3959,Bi2Sr2Ca0.5Gd0.5Cu2O8,0
1004,3961,Mo3Te4,0
1005,3966,Sr1F1Ti2Bi2O1,0
1006,3970,Y1Ba2Cu2.9Ni0.1O6.48,0
1007,3976,Bi2Sr2.9Nd0.1Cu2O1Y1,0
1008,3978,N0.98Pr1,0
1009,3985,Sr1Fe1.9Co0.1As2,0
1010,3987,Er0.8Tb0.3Ni2B2C1,0
1011,3993,Pr1Ba2Cu3O6.93,0
1012,3995,Sn2.6Mo15Se19,0
1013,4001,Pd0.4Pt0.1Rh0.5,0
1014,4002,La1Pt4Ge17,0
1015,4004,Ce1Ag1Sb2,0
1016,4007,Er1Ba2Cu3O6.11,0
1017,4009,Cs0.33W1O3,0
1018,4016,Nb0.66Ti0.15Zr0.19,0
1019,4021,Ni2As2Sr4V2O6,0
1020,4027,Pr1Ba2Ba2Cu3O7,0
1021,4031,Pr0.2Nd0.8Os4Sb12,0
1022,4046,La1.14Nb1S3.14,0
1023,4049,Co0.98Cr0.02U1,0
1024,4056,Gd1.5Nd0.35Ce0.15Cu1O4,0
1025,4058,Cr0.78Ir0.22,0
1026,4066,La1P1,0
1027,4068,Tb1Co3B2,0
1028,4069,Sc0.4Zr0.6,0
1029,4078,Hg0.05Pb0.95,0
1030,4079,Al1Sr2Ca1.7Y0.3Cu3O9.1,0
1031,4084,Ir2P1,0
1032,4085,Y1Ba2Cu2.85Ni0.15O6.96,0
1033,4094,Pr1.1Ba1.9Cu3O6.93,0
1034,4098,La1.8Eu0.2Cu1O4,0
1035,4102,Y1Ba2Cu3.76Fe0.24O8,0
1036,4108,As1Pd1Se1,0
1037,4110,La3.5Ba3.5Cu7O16.415,0
1038,4112,Pr0.25Ce0.75Pt4Ge12,0
1039,4115,Al5Y2,0
1040,4117,Ba1Pt2,0
1041,4119,Si2Y1,0
1042,4121,Cu0.11Ti1Se2,0
1043,4122,Y0.5Gd0.5Ni2B2C1,0
1044,4127,Nd0.4Pr0.6Ba2Cu3O7,0
1045,4128,P3Pd5,0
1046,4129,Dy0.3Pr0.7Ba2Cu3O7,0
1047,4141,Lu1Rh1Sb1,0
1048,4145,Li1Ti1,0
1049,4148,Y1Sr2Cu2.3B0.7O7,0
1050,4152,La1.86Sr0.14Cu0.985Zn0.015O4,0
1051,4156,Ru1Sr2Gd0.95Ce0.05Cu2O8,0
1052,4174,Bi2Sr1.3Pr0.7Cu1O6.412,0
1053,4177,Sn2Mo15Se19,0
1054,4184,Nd1Ba2Cu2.7Ga0.3O6.68,0
1055,4188,Bi2.15Sr1.85Cu1O6.18,0
1056,4189,Bi1C1,0
1057,4209,Be13Y1,0
1058,4211,Ge1Hf2,0
1059,4220,Y2Ba1Cu1O5,0
1060,4235,Ni1Sb3,0
1061,4241,Y0.4Pr0.6Ba2Cu3O7,0
1062,4245,Ba1Os2P2,0
1063,4264,Al2C1Nb3,0
1064,4265,Bi2S2O1,0
1065,4268,Pb0.5Sr1.8Ba0.2Y1Cu2.5O6.98,0
1066,4285,Nb2Pd1S2Se3,0
1067,4288,La0.25Pr0.75Ba2Cu2Nd1O8,0
1068,4289,Sr8Ga11Si35,0
1069,4301,La1.81Eu0.2Sr0.04Cu1O4,0
1070,4305,La1Pd2Ge1,0
1071,4309,Mo0.75W0.75,0
1072,4313,Fe1Sb3,0
1073,4320,Nd1.85Ce0.15Cu1O4.064,0
1074,4324,Hg1Ba2Cu0.97Zn0.03O4.032,0
1075,4325,La1.6Sr0.4Cu0.8Fe0.2O4,0
1076,4329,La1.8Sr0.2Cu0.995Ni0.005O4,0
1077,4331,Nd0.98Sr0.02Ni1O3,0
1078,4349,Sm0.2Pr0.8Ba2Cu3O7,0
1079,4350,Ni1O1,0
1080,4354,Tl1Ba2Ca0.6Gd0.4Cu2O7,0
1081,4356,V0.18Cr0.72Al0.1,0
1082,4358,Yb1Ru3B2,0
1083,4359,Al1Y1,0
1084,4360,Y1Ba2Cu2.94Zn0.06O6.47,0
1085,4369,Ni28U72,0
1086,4380,C0.985Hf1,0
1087,4382,As2Th1,0
1088,4384,Al1Cu1Zr1,0
1089,4388,Ba1Fe1.818Co0.09Cu0.092As2,0
1090,4393,U1Al4,0
1091,4394,Ca1.92Na0.08Cu1Cl2O2,0
1092,4399,Tl1Ba2Nd1Cu2O6.96,0
1093,4403,Fe1Sr2Y1Cu2O7.6,0
1094,4413,La1Co1As1O1,0
1095,4414,Ti0.49V0.21Al0.3,0
1096,4415,Bi1.5Pb0.5Sr1.2La0.8Cu1O6.183,0
1097,4424,Pr1Ba2Cu4O8,0
1098,4427,Bi2Sr2Ca0.2Y0.8Cu2O8.45,0
1099,4428,B1Rh2,0
1100,4429,Fe0.5Ba1Sr1Eu1Cu2.5O7.462,0
1101,4430,Sc0.25Zr0.75,0
1102,4437,Co20Zr80,0
1103,4440,Ca1Fe1As1D1,0
1104,4446,Lu0.45Pr0.55Ba1.7Sr0.3Cu3O6.91,0
1105,4447,Li0.78B1C1,0
1106,4449,Y0.99Ca0.01Cu1O2.5,0
1107,4450,Nd1Fe1As1O1,0
1108,4459,Yb1Co3B2,0
1109,4462,Nb1Sb2,0
1110,4463,Sm1Ba2Cu3O6.53,0
1111,4466,Mg0.6Li0.2Al0.2B2,0
1112,4473,Sm1Ba2Cu3O6.11,0
1113,4486,La1.983Sr0.017Cu0.8Zn0.2O4,0
1114,4488,Mo1Sr2Nd1.5Ce1Cu2O10,0
1115,4502,Ho1,0
1116,4504,Pr1Ba1.4Sr0.6Cu3O6.97,0
1117,4509,Pd0.08Ti1Se2,0
1118,4510,Gd1.8Sm0.05Ce0.15Cu1O4,0
1119,4517,Y1Ba2Cu3O6.44,0
1120,4519,La2Sr1Cu2O6.2,0
1121,4527,Nd0.95Sr0.05Fe1As1O1,0
1122,4531,Y1Ba2Cu3O6.21,0
1123,4534,Ba1Fe1.856Cu0.1As2,0
1124,4536,Pb0.5Sn0.5Te1,0
1125,4537,Eu1Ga1Ge1,0
1126,4538,Sm1Ba2Cu3O6.467,0
1127,4540,Pb1V3,0
1128,4542,Y1Ba1.68Sr0.32Cu4O8,0
1129,4544,Si3U1,0
1130,4547,Ca0.1Ba1.65Nd1.25Cu3O6.84,0
1131,4552,Mo1Sr2Dy1.5Ce1Cu2O10,0
1132,4556,C1Hf1,0
1133,4557,Lu1Co4B4,0
1134,4560,Y1.25Dy3.75Os4Ge10,0
1135,4567,Eu1.5725Y0.2775Ce0.15Cu1O4,0
1136,4573,Dy1Pt1.5Au0.6B2.4C1.2,0
1137,4585,Y1Sr2Cu2.6Ga0.4O6.8,0
1138,4586,La1.6Sr0.4Ca1Cu2O1Y1,0
1139,4592,Pb0.5Cd0.5Sr2Tb0.78Ca0.22Cu2O7,0
1140,4594,Ir1Lu3,0
1141,4598,Y1Sr2Cu2.2Al0.8O6.3,0
1142,4602,La3Pb1C1,0
1143,4604,La2Sr1Cu2O6,0
1144,4606,Na0.3Co1D3.6O3.8,0
1145,4608,Ir1Si1,0
1146,4610,Ce1Ir0.932Pt0.068In5,0
1147,4618,Ca0.86Sr0.14Cu1O2,0
1148,4619,Sr7.2Ca6.8Cu24O41,0
1149,4620,Pr0.5Ce0.5Pt4Ge12,0
1150,4624,Cr3P1,0
1151,4633,La1.945Sr0.055Cu1O4,0
1152,4643,Dy1Fe4P12,0
1153,4660,Y1Ba2Cu2.73Fe0.27O6.1,0
1154,4667,Si0.45Zr0.55,0
1155,4668,U1Pt2.94Pd0.06,0
1156,4677,Rh3Zr1,0
1157,4688,La1.75Sr0.25Cu1O3.99,0
1158,4692,U1Th3.4Ru0.6B4,0
1159,4697,Cu1.64Mg1Zn0.36,0
1160,4704,Yb1,0
1161,4713,K1Fe1.5S2,0
1162,4714,Bi2Sr2Y0.9Ca0.1Cu2O1Y1,0
1163,4720,La1.45Nd0.4Ca1.15Cu2O5.98,0
1164,4725,La1.983Sr0.017Cu0.9Zn0.1O4,0
1165,4726,Al4La1,0
1166,4731,C8K1H0.67,0
1167,4734,Y0.3Pr0.7Ba2Cu3O7.03,0
1168,4740,U1Ir3B2,0
1169,4743,Ba1Ca1Sn1,0
1170,4749,Ir1Si3,0
1171,4750,Dy0.2Pr0.8Ba2Cu3O7,0
1172,4751,La2Cu0.9Li0.1O4,0
1173,4760,Sc6Ni16Si7,0
1174,4761,Y2Sr5Cu6C0.9O16.2,0
1175,4768,Ga6Ho1,0
1176,4771,La1.82Sr0.18Cu0.98Ni0.02O4,0
1177,4776,Ni2V1Sn1,0
1178,4779,Hg1K1,0
1179,4781,La0.3Sr0.7Ti1O3,0
1180,4782,Tl0.5Pb0.5Sr2Ca0.7Y0.3Cu2O7,0
1181,4783,Bi0.3C1.45Y0.7,0
1182,4785,Al1Pt1,0
1183,4787,La1Fe0.8Co0.2As1O1,0
1184,4789,Sm1Pd2P2,0
1185,4791,Ir1Sc1,0
1186,4792,Ba1Fe1.93Co0.07As2,0
1187,4793,La0.7Y0.3Fe1As1O1,0
1188,4802,La0.978Pr0.022Sn3,0
1189,4804,Al2C1Ta3,0
1190,4805,Ga0.45V0.55,0
1191,4812,Nb1Ir1Si1,0
1192,4813,C1.35Ru0.3Y0.7,0
1193,4827,Ba1Li0.2Ti2As2O1,0
1194,4831,Al1Sc3,0
1195,4834,Be5Co1,0
1196,4844,Pd0.95Ni0.05H0.81,0
1197,4845,In0.75Tl0.25,0
1198,4848,Sc1Se1,0
1199,4856,Sr0.85Cu1O2,0
1200,4858,Ba1Fe1.854Ru0.146As2,0
1201,4862,Al3Os2,0
1202,4863,Cu1S4Ti2,0
1203,4868,Cd2.5Mo15Se19,0
1204,4875,Sr2Cu1Cl1.2O4.,0
1205,4877,Pb2Sr2Cm1Cu3O8,0
1206,4880,Sr2Cu1O3.01,0
1207,4883,Y1Ba2Cu3O6.16,0
1208,4891,Bi1Ti3,0
1209,4893,Sr0.8Sm0.2Fe1As1F1,0
1210,4894,Te1Th1,0
1211,4895,Eu1Fe1As2P1,0
1212,4897,Y91Co6.8Pd0.2,0
